"","CVE_AGEB","CVEGEO","CVE_ENT","CVE_MUN","CVE_LOC","POB_2010","IND1","IND2","IND3","IND4","IND5","IND6","IND7","IND8","IND9","IND10","CVE_SUN","NOM_SUN","IMU2010","GMU2010","LUGAR_EDO","LUGAR_NAC","total_n","localGvalues","localGvalues.est.num","KNN","dist_num.sy","time_mins.sy","dist_num.otay","time_mins.otay","dist_num.west","time_mins.west","dist_num.east","time_mins.east","dist_num","time_mins","X","establecimientos.num","x","y"
"750","100A","190310001100A","19","031","0001","3656",2.75229357803058,27.0777479891317,16.0783232213183,1.65562913918588,0,0,0,1.2048192770763,48.6947791165451,6.63316582931726,31,"Monterrey",-0.729866911336666,"Low","842","32069",0,-0.137,-0.137,"c(33679, 33680, 33681, 33719, 33720, 33722, 33726, 33727, 33731, 33732, 33735, 33737, 33738, 33739, 33740, 33741, 33747, 33756, 33757, 33760, 33761)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1097,48,-100.08994824,25.67946989
"751","029A","190310001029A","19","031","0001","155",12.5,43.5643564355116,32.0261437906998,0,2.70270270291893,7.89473684230176,10.5263157895579,0,44.7368421054877,5.26315789451227,31,"Monterrey",-0.233013113741148,"Medium","284","22210",0,-0.137,-0.137,"c(33681, 33682, 33683, 33688, 33689, 33693, 33697, 33698, 33699, 33701, 33702, 33703, 33715, 33721, 33723, 33725, 33730, 33732, 33733, 33734, 33754)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,127,-100.09309683,25.63715943
"752","0389","1903100010389","19","031","0001","1101",2.5,23.5549132947699,17.319963536737,1.40350877179882,1.11524163557868,0.371747211681775,1.48698884779381,1.48698884779381,41.2639405206781,2.23048327115736,31,"Monterrey",-0.853544536109089,"Low","1056","34545",0,-0.137,-0.137,"c(33468, 33529, 33629, 33630, 33686, 33691, 33692, 33696, 33707, 33708, 33709, 33710, 33711, 33724, 33729, 33743, 33744, 33745, 33746, 33748, 33758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417,133,-100.12891985,25.66475351
"753","0124","1903100010124","19","031","0001","1120",8.43373493953413,38.3333333331556,27.2401433689558,4.97737556587392,0.333333333155548,0.666666666844452,1.00334448185865,2.66666666684445,26.4214046821886,2.67558528424526,31,"Monterrey",-0.445456374982864,"Medium","491","26368",0,-0.137,-0.137,"c(33680, 33681, 33682, 33687, 33688, 33689, 33690, 33697, 33701, 33702, 33703, 33723, 33725, 33728, 33731, 33732, 33733, 33734, 33736, 33737, 33739)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,283,-100.09988575,25.6481882
"754","0995","1903100010995","19","031","0001","3332",2.89193302901106,27.9404466503623,19.2007211537641,0.9489916965093,0.109289617664124,0,0.220022002396195,0.76419213949111,52.8961748635658,6.56455142255756,31,"Monterrey",-0.701120600796549,"Low","808","31533",0,-0.137,-0.137,"c(33679, 33680, 33681, 33719, 33720, 33722, 33726, 33727, 33731, 33732, 33735, 33737, 33738, 33739, 33740, 33741, 33744, 33756, 33757, 33760, 33761)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1081,35,-100.09350957,25.67978374
"755","1175","1903100011175","19","031","0001","1995",4.30463576177661,19.2429022080471,18.4848484848808,3.17460317484022,0,0,0,0.508474576451985,68.5908319183321,8.81355932178982,31,"Monterrey",-0.485551824439363,"Medium","528","27176",0,-0.137,-0.137,"c(33680, 33681, 33702, 33703, 33719, 33720, 33722, 33725, 33726, 33727, 33731, 33732, 33735, 33737, 33738, 33739, 33740, 33741, 33756, 33757, 33760)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1275,125,-100.09627909,25.6651313
"756","0586","1903100010586","19","031","0001","946",4.73684210548773,15.3713298790807,22.7027027029189,3.0237580993774,0,0,0,0,30.2419354838366,1.22448979599456,31,"Monterrey",-0.890328212845909,"Low","1108","35243",0,-0.137,-0.137,"c(33687, 33689, 33690, 33696, 33707, 33708, 33710, 33712, 33725, 33728, 33733, 33734, 33736, 33737, 33739, 33740, 33744, 33745, 33749, 33755, 33756)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634,54,-100.11089684,25.65410037
"757","0548","1903100010548","19","031","0001","530",3.57142857142857,34.0836012860039,26.4077669905243,3.49650349667507,5.79710144919806,1.44927536256619,10.1449275363633,2.17391304331594,41.3043478262029,8.6956521737971,31,"Monterrey",-0.430828721842715,"Medium","476","26091",0,-0.137,-0.137,"c(33682, 33683, 33688, 33689, 33693, 33697, 33698, 33699, 33700, 33701, 33702, 33703, 33715, 33721, 33723, 33725, 33730, 33733, 33734, 33753, 33754)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592,73,-100.0913074,25.63392812
"758","0251","1903100010251","19","031","0001","254",4.54545454535757,55.4913294796609,33.8582677166824,3.87596899204134,98.5915492958272,21.1267605631249,91.1764705884235,21.1267605631249,46.4788732393014,21.1267605631249,31,"Monterrey",1.31331683403585,"Very high","24","4834",0,-0.137,-0.137,"c(33680, 33681, 33688, 33701, 33702, 33703, 33715, 33725, 33727, 33731, 33732, 33733, 33734, 33736, 33737, 33738, 33739, 33740, 33741, 33759, 33760)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,118,-100.09369927,25.65505936
"759","0317","1903100010317","19","031","0001","3560",1.41010575769682,22.9251012143762,15.9039548021665,2.08562019783097,0.110375276052396,0,0.224466891010245,0.770925109899549,36.6850828731934,2.43093922632485,31,"Monterrey",-0.927554939022276,"Low","1154","36013",0,-0.137,-0.137,"c(33682, 33687, 33689, 33690, 33697, 33699, 33701, 33702, 33703, 33704, 33712, 33723, 33725, 33728, 33732, 33733, 33734, 33736, 33737, 33749, 33755)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,124,-100.10523735,25.64455742
"760","0181","1903100010181","19","031","0001","3582",1.94029850746269,21.2209302323597,22.8619813717392,2.16130732719957,0,0,0.110132158404691,0.438116100609559,31.3596491227134,1.75246440297159,31,"Monterrey",-0.936114764471073,"Low","1166","36188",0,-0.137,-0.137,"c(33682, 33683, 33687, 33689, 33690, 33697, 33698, 33699, 33701, 33702, 33703, 33721, 33723, 33725, 33730, 33733, 33734, 33736, 33737, 33754, 33755)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,144,-100.10111681,25.64130152
"761","0942","1903100010942","19","031","0001","1268",3.11418685105051,45.6384323639073,21.7048145227387,2.2535211267831,80.3921568626301,77.0491803278689,81.3333333331556,4.24836601298126,56.8627450978928,5.21172638456809,31,"Monterrey",1.02986090937207,"High","33","6675",0,-0.137,-0.137,"c(33679, 33680, 33681, 33715, 33719, 33720, 33722, 33726, 33727, 33731, 33732, 33735, 33738, 33741, 33747, 33750, 33751, 33752, 33759, 33760, 33761)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,44,-100.08048328,25.6681521
"762","0177","1903100010177","19","031","0001","3065",4.29184549372934,54.4806517311967,34.1295811520698,4.71813725473463,2.56410256433505,0.601503759342354,7.6923076924718,3.00751879724512,41.8045112780271,4.81927710830522,31,"Monterrey",-0.188156221267032,"Medium","257","21404",0,-0.137,-0.137,"c(33682, 33687, 33689, 33690, 33697, 33701, 33702, 33703, 33704, 33708, 33712, 33725, 33728, 33732, 33733, 33734, 33736, 33737, 33739, 33749, 33755)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,193,-100.10676466,25.64899057
"763","0158","1903100010158","19","031","0001","2908",0.797872340459576,23.8052702098413,22.6264726264845,1.3707571803363,2.028985507486,1.3043478262029,4.80480480477437,5.66860465092712,31.9767441862078,3.47322720680289,31,"Monterrey",-0.844060085858922,"Low","1038","34356",0,-0.137,-0.137,"c(33680, 33689, 33690, 33701, 33702, 33703, 33708, 33712, 33725, 33727, 33728, 33731, 33732, 33733, 33734, 33736, 33737, 33739, 33740, 33741, 33756)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,236,-100.10296935,25.653688
"764","1160","1903100011160","19","031","0001","1725",2.42214532895041,19.4956353057655,15.3710247347675,4.37352245863767,0.209643605996372,0,0,2.73109243706891,64.2857142857143,6.49895178215403,31,"Monterrey",-0.524041433686699,"Medium","570","27983",0,-0.137,-0.137,"c(33680, 33696, 33708, 33719, 33720, 33722, 33726, 33727, 33728, 33731, 33732, 33736, 33737, 33738, 33739, 33740, 33741, 33744, 33745, 33756, 33757)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1259,40,-100.10139738,25.6682055
"765","0872","1903100010872","19","031","0001","624",2.53164556953249,5.44554455423893,19.178082191547,2.11864406766101,0.574712643757858,0,0,1.72413793127357,7.47126436778544,0,31,"Monterrey",-1.27760063997289,"Very low","1726","41938",0,-0.137,-0.137,"c(33430, 33514, 33549, 33566, 33567, 33678, 33685, 33694, 33695, 33706, 33713, 33714, 33716, 33717, 33718, 33742, 33762, 33775, 33785, 33795, 33812)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947,27,-100.15457047,25.64416916
"766","1156","1903100011156","19","031","0001","968",2.28571428571429,18.3566433567441,18.4952978053952,0.84033613435966,0,0,0,0,35.9683794464759,1.94552529207783,31,"Monterrey",-1.00700833584196,"Very low","1306","37568",0,-0.137,-0.137,"c(33629, 33686, 33690, 33696, 33707, 33708, 33709, 33710, 33712, 33724, 33728, 33729, 33739, 33740, 33743, 33744, 33745, 33746, 33748, 33756, 33757)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1254,56,-100.11686193,25.66314902
"767","0798","1903100010798","19","031","0001","363",1.21951219488779,24.7747747745345,27.8551532031064,0,0,0,0,1.12359550551011,42.6966292136509,2.24719101102022,31,"Monterrey",-0.88508753056686,"Low","1104","35148",0,-0.137,-0.137,"c(33629, 33686, 33691, 33692, 33696, 33707, 33708, 33709, 33710, 33712, 33724, 33728, 33729, 33739, 33743, 33744, 33745, 33746, 33748, 33756, 33757)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,866,29,-100.12061901,25.66382729
"768","0590","1903100010590","19","031","0001","1940",1.19760479050859,19.1508581752258,11.2377006730504,2.42179616567885,0,0,0,0.204918032786885,35.306122449132,1.02459016393443,31,"Monterrey",-1.01382122275138,"Very low","1318","37692",0,-0.137,-0.137,"c(33468, 33529, 33629, 33630, 33686, 33691, 33692, 33696, 33707, 33708, 33709, 33710, 33711, 33724, 33729, 33743, 33744, 33745, 33746, 33748, 33756)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639,55,-100.12503335,25.6653362
"769","0711","1903100010711","19","031","0001","1859",5.0505050503973,25.6509161041152,20,3.86904761886983,0.202429149829961,0.202020202122563,0.520833333155548,7.72357723571165,73.4279918863329,3.43434343448351,31,"Monterrey",-0.269906255448768,"Medium","311","22941",0,-0.137,-0.137,"c(33680, 33681, 33683, 33688, 33701, 33702, 33703, 33715, 33719, 33727, 33731, 33732, 33735, 33738, 33747, 33750, 33751, 33752, 33759, 33760, 33761)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772,30,-100.07735097,25.65598578
"770","132A","190310001132A","19","031","0001","350",2.12765957455887,15.2838427946224,10.3448275860414,1.948051947858,0,0,0,0,31.6326530611483,1.02040816341769,31,"Monterrey",-1.08327116835075,"Very low","1456","38984",0,-0.137,-0.137,"c(33468, 33529, 33554, 33629, 33630, 33686, 33691, 33692, 33696, 33707, 33708, 33709, 33710, 33724, 33729, 33743, 33744, 33745, 33746, 33748, 33758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1445,20,-100.13028986,25.66912314
"771","1033","1903100011033","19","031","0001","2482",2.78810408921338,25.7823129251447,15.770319450272,1.81962025318481,0,0,0.163398692806972,0.803858520908896,50.4000000002133,2.74193548383656,31,"Monterrey",-0.759941249613935,"Low","896","32682",0,-0.137,-0.137,"c(33680, 33681, 33682, 33683, 33688, 33701, 33702, 33703, 33715, 33723, 33731, 33732, 33735, 33738, 33747, 33750, 33751, 33752, 33759, 33760, 33761)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1123,15,-100.07291617,25.6504667
"772","0745","1903100010745","19","031","0001","751",2.58064516110107,23.2608695652406,23.3870967742452,3.34190231366444,0,0,0,0.492610837659123,72.0588235294745,1.96078431368366,31,"Monterrey",-0.492728383510523,"Medium","535","27341",0,-0.137,-0.137,"c(33680, 33681, 33682, 33683, 33688, 33701, 33702, 33703, 33715, 33723, 33730, 33732, 33735, 33738, 33747, 33750, 33751, 33752, 33759, 33760, 33761)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,808,68,-100.0757158,25.64968931
"773","125A","190310001125A","19","031","0001","75",14.2857142857143,25.5319148936397,17.3333333331555,3.03030303023838,0,0,0,0,34.7826086957217,0,31,"Monterrey",-0.552331132604448,"Medium","612","28548",0,-0.137,-0.137,"c(33682, 33683, 33688, 33689, 33693, 33697, 33698, 33699, 33700, 33701, 33702, 33703, 33721, 33723, 33730, 33733, 33734, 33753, 33754, 33804, 33810)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1368,9,-100.08979756,25.61858482
"774","0783","1903100010783","19","031","0001","4069",2.92134831443295,29.7933884299019,29.7004782281246,1.26984126972275,1.63618864295258,0.096339113930904,1.25361620073546,0.481695568587805,43.6958614051886,7.20461095079039,31,"Monterrey",-0.66427849701556,"Low","756","30787",0,-0.137,-0.137,"c(33682, 33683, 33688, 33689, 33693, 33697, 33698, 33699, 33700, 33701, 33702, 33703, 33715, 33721, 33723, 33725, 33730, 33733, 33734, 33753, 33754)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850,62,-100.09046919,25.63094315
"775","1052","1903100011052","19","031","0001","2866",2.94117647052549,15.4680365298728,14.554973822171,1.46379044660215,0.12562814059363,0,0,0.12562814059363,25.2512562811873,1.38364779882935,31,"Monterrey",-1.10382432946622,"Very low","1496","39349",0,-0.137,-0.137,"c(33687, 33689, 33690, 33697, 33698, 33699, 33704, 33708, 33711, 33712, 33725, 33728, 33733, 33734, 33736, 33737, 33749, 33755, 33790, 33791, 33792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1142,26,-100.11505875,25.63963455
"776","1194","1903100011194","19","031","0001","2641",0.729927007252553,14.9707602341209,18.3436532507756,2.30073952340685,0.136986301231044,0,0,0.136425647804265,28.6885245901639,2.04638472026412,31,"Monterrey",-1.06843239467127,"Very low","1414","38677",0,-0.137,-0.137,"c(33690, 33696, 33707, 33708, 33709, 33710, 33712, 33727, 33728, 33731, 33736, 33737, 33739, 33740, 33741, 33743, 33744, 33745, 33746, 33756, 33757)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296,29,-100.1102306,25.6653164
"777","118A","190310001118A","19","031","0001","1370",1.51515151511919,19.5011337868565,15.8284023671195,2.4279210923573,0,0,0.255102040587745,0,24.3107769424869,6.26566416061622,31,"Monterrey",-1.01938393593601,"Very low","1326","37790",0,-0.137,-0.137,"c(33680, 33696, 33708, 33710, 33720, 33722, 33726, 33727, 33728, 33731, 33732, 33737, 33739, 33740, 33741, 33743, 33744, 33745, 33746, 33756, 33757)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1291,16,-100.1063602,25.67026818
"778","0270","1903100010270","19","031","0001","3675",2.79411764683921,25.914893616783,22.7463019813485,2.59281084284079,4.10654827959156,0.221975582882435,8.55555555543703,3.55555555543703,34.4789356985189,2.44444444456297,31,"Monterrey",-0.709343642705789,"Low","823","31694",0,-0.137,-0.137,"c(33554, 33678, 33684, 33685, 33686, 33691, 33692, 33694, 33695, 33705, 33706, 33707, 33709, 33710, 33711, 33717, 33724, 33729, 33749, 33758, 33791)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,73,-100.13586168,25.65103733
"779","0730","1903100010730","19","031","0001","5710",1.82787509539397,23.5208394054165,16.9888278062876,1.77206393323919,0.067521944879056,0,0.068119891108451,0.874831762903535,42.0202020201589,2.49494268400091,31,"Monterrey",-0.872360237492531,"Low","1086","34903",0,-0.137,-0.137,"c(33680, 33681, 33682, 33683, 33688, 33701, 33702, 33703, 33715, 33723, 33731, 33732, 33735, 33738, 33747, 33750, 33751, 33752, 33759, 33760, 33761)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,793,37,-100.07877374,25.65258961
"780","0707","1903100010707","19","031","0001","4918",2.74977085255265,24.3660041126119,17.2335600908469,2.45587106680911,0.158982512093277,0.079554495030929,0.557324840536721,0.079554495030929,49.7611464966081,3.66533864550757,31,"Monterrey",-0.736952919849851,"Low","856","32210",0,-0.137,-0.137,"c(33680, 33681, 33688, 33701, 33702, 33703, 33715, 33719, 33725, 33727, 33731, 33732, 33735, 33738, 33747, 33750, 33751, 33752, 33759, 33760, 33761)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767,53,-100.08206684,25.65746907
"781","0957","1903100010957","19","031","0001","447",2.97029702968185,52.2968197880273,34.0229885057717,0.869565217646388,96.1904761902984,2.85714285714286,49.5238095239873,2.85714285714286,54.8076923075282,4.76190476172698,31,"Monterrey",0.386946490986911,"High","85","12951",0,-0.137,-0.137,"c(33679, 33680, 33681, 33688, 33701, 33703, 33715, 33719, 33722, 33727, 33731, 33732, 33735, 33738, 33747, 33750, 33751, 33752, 33759, 33760, 33761)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040,24,-100.07726434,25.66252106
"782","1090","1903100451090","19","031","0045","1136",0,9.12981455089987,16.8372093023876,2.29645093964315,0,0,0,0.952380952558738,21.9047619045841,1.26984126972275,31,"Monterrey",-1.20136685137889,"Very low","1631","40902",0,-0.137,-0.137,"c(33430, 33567, 33713, 33714, 33716, 33718, 33742, 33762, 33765, 33766, 33774, 33775, 33782, 33784, 33785, 33788, 33789, 33793, 33794, 33795, 33812)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182,69,-100.16168418,25.63824735
"783","0533","1903100450533","19","031","0045","91",0,17.5438596490854,12.6436781610728,0,0,0,0,0,44,0,31,"Monterrey",-1.10304677925189,"Very low","1495","39338",0,-0.137,-0.137,"c(33476, 33530, 33763, 33764, 33766, 33767, 33768, 33769, 33770, 33771, 33772, 33773, 33776, 33777, 33778, 33779, 33780, 33781, 33783, 33787, 33789)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576,35,-100.18585063,25.61836996
"784","1118","1903100451118","19","031","0045","719",2.73972602728767,54.4276457882598,32.538569424944,1.93370165757054,0,95.7831325299663,99.3939393941657,8.33333333315555,58.4337349395341,17.575757575596,31,"Monterrey",1.67192774893349,"Very high","14","3102",0,-0.137,-0.137,"c(33763, 33764, 33766, 33767, 33769, 33770, 33771, 33772, 33773, 33774, 33776, 33777, 33778, 33779, 33780, 33781, 33783, 33786, 33787, 33788, 33789)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1212,115,-100.18194855,25.61388214
"785","0321","1903100450321","19","031","0045","848",2.84090909071514,34.554973822171,27.6190476188698,2.96610169472542,2.59067357499412,0,10.8247422679643,1.030927835222,44.329896907079,3.68421052637193,31,"Monterrey",-0.523499713340215,"Medium","569","27970",0,-0.137,-0.137,"c(33430, 33459, 33477, 33540, 33551, 33762, 33765, 33766, 33767, 33768, 33769, 33770, 33774, 33775, 33776, 33781, 33782, 33784, 33785, 33788, 33789)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,50,-100.17498652,25.63536186
"786","0887","1903100450887","19","031","0045","364",5.17241379328736,50.5882352942118,29.9168975071646,3.70370370380247,10.465116279045,4.6511627904496,18.2926829270504,1.17647058842354,50,2.35294117631372,31,"Monterrey",-0.122957942111543,"Medium","214","20259",0,-0.137,-0.137,"c(33765, 33766, 33767, 33768, 33769, 33770, 33774, 33775, 33776, 33777, 33779, 33780, 33781, 33782, 33784, 33785, 33786, 33787, 33788, 33789, 33793)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963,12,-100.1733902,25.62922966
"787","0675","1903100450675","19","031","0045","2954",2.78940027878233,24.091441969615,17.7560293604383,1.20320855612406,2.39099859365476,0.420757363170824,6.75105485226441,1.1220196351222,43.6005625876966,2.67229254594356,31,"Monterrey",-0.793739266845422,"Low","957","33370",0,-0.137,-0.137,"c(33763, 33764, 33766, 33767, 33769, 33770, 33771, 33772, 33773, 33774, 33776, 33777, 33778, 33779, 33780, 33781, 33783, 33786, 33787, 33788, 33789)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732,36,-100.17617189,25.62186501
"788","0088","1903100450088","19","031","0045","153",4.16666666684445,34.8214285714286,29.4117647057882,1.5625,0,0,15.625,3.125,37.5,0,31,"Monterrey",-0.589011325427498,"Medium","655","29294",0,-0.137,-0.137,"c(33414, 33452, 33459, 33476, 33477, 33530, 33534, 33540, 33541, 33551, 33625, 33626, 33765, 33766, 33768, 33769, 33770, 33776, 33781, 33782, 33784)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,130,-100.18655732,25.63577284
"789","0105","1903100450105","19","031","0045","518",4.28571428571429,35.7746478874817,42.7698574336174,3.46534653480661,69.6969696970828,12.1212121209535,36.6666666668445,3.78787878779798,35.1145038166718,8.4615384612923,31,"Monterrey",0.214941101916922,"High","120","15050",0,-0.137,-0.137,"c(33414, 33452, 33476, 33477, 33530, 33534, 33540, 33541, 33763, 33765, 33766, 33767, 33768, 33769, 33770, 33776, 33778, 33779, 33781, 33782, 33783)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,184,-100.1875416,25.62922005
"790","0266","1903100450266","19","031","0045","3613",2.83687943274516,38.6661038410577,28.9272572883644,3.8804404823319,6.69099756683731,1.58536585356748,12.0838471024342,1.70731707294958,48.233861144851,3.89768574929437,31,"Monterrey",-0.353569170234379,"Medium","391","24554",0,-0.137,-0.137,"c(33476, 33530, 33763, 33764, 33765, 33766, 33767, 33768, 33769, 33770, 33771, 33772, 33773, 33774, 33776, 33777, 33778, 33779, 33780, 33781, 33783)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282,46,-100.18380874,25.62367921
"791","1283","1903100451283","19","031","0045","1925",4.25531914911774,14.9918962725515,12.5591171831606,1.39049826175357,0,0,0.182481751813138,2.37659963460915,32.1818181819636,2.35507246363671,31,"Monterrey",-0.988149020317579,"Very low","1259","37183",0,-0.137,-0.137,"c(33763, 33764, 33766, 33767, 33769, 33770, 33771, 33772, 33773, 33776, 33777, 33778, 33779, 33780, 33783, 33786, 33787, 33788, 33789, 33793, 33811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1394,36,-100.17685649,25.60992388
"792","1122","1903100451122","19","031","0045","4190",2.50896057333715,22.8209191756712,16.1054172768547,2.39162929755855,0,0,0,0.275229357803058,44.5562671545505,2.65811182400978,31,"Monterrey",-0.822166031386744,"Low","1008","33921",0,-0.137,-0.137,"c(33763, 33764, 33766, 33767, 33770, 33771, 33772, 33773, 33774, 33776, 33777, 33778, 33779, 33780, 33783, 33786, 33787, 33788, 33789, 33793, 33811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1217,103,-100.17328378,25.61326507
"793","1211","1903100451211","19","031","0045","102",0,4.16666666684445,9.90099009876171,0,0,0,0,0,14.2857142857143,0,31,"Monterrey",-1.48651492662759,"Very low","1960","43518",0,-0.137,-0.137,"c(33430, 33459, 33540, 33762, 33765, 33766, 33767, 33774, 33775, 33776, 33777, 33781, 33782, 33784, 33785, 33786, 33787, 33788, 33789, 33793, 33794)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1315,51,-100.17117258,25.63242098
"794","1086","1903100451086","19","031","0045","658",0,5.55555555543703,10.3109656300622,0.434782608556516,0.540540540583786,0,0,0.546448087253909,13.1147540983607,0,31,"Monterrey",-1.45136483369218,"Very low","1930","43401",0,-0.137,-0.137,"c(33428, 33430, 33459, 33566, 33567, 33714, 33716, 33718, 33742, 33762, 33765, 33766, 33774, 33775, 33781, 33782, 33784, 33785, 33788, 33794, 33795)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1177,13,-100.16577472,25.63977641
"795","0393","1903100450393","19","031","0045","4554",1.61443494757885,22.4645583425349,18.7765126145496,1.95993031378398,0,0,0.352733686330405,0.530035335534505,36.1871138570059,1.05820105845786,31,"Monterrey",-0.933198080729895,"Low","1159","36132",0,-0.137,-0.137,"c(33763, 33764, 33765, 33766, 33767, 33769, 33770, 33773, 33774, 33776, 33777, 33778, 33779, 33780, 33781, 33782, 33783, 33786, 33787, 33788, 33789)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422,174,-100.17635843,25.62586342
"796","0656","1903100450656","19","031","0045","7007",1.69392523345046,20.5806602668169,16.5682178361175,1.7582417584469,0.171919770990649,0,0.22922636114308,0,37.4712643677854,1.38408304473355,31,"Monterrey",-0.964001103121539,"Very low","1215","36711",0,-0.137,-0.137,"c(33763, 33764, 33766, 33767, 33770, 33771, 33772, 33773, 33774, 33776, 33777, 33778, 33779, 33780, 33781, 33783, 33786, 33787, 33788, 33789, 33793)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,711,63,-100.17603292,25.61803117
"797","1387","1903100451387","19","031","0045","131",7.14285714285714,28.0898876404195,22.1374045800061,7.54716981106917,0,0,2.56410256433505,0,41.0256410256274,7.6923076924718,31,"Monterrey",-0.343271681844819,"Medium","381","24380",0,-0.137,-0.137,"c(33763, 33764, 33766, 33767, 33769, 33770, 33771, 33772, 33773, 33774, 33776, 33777, 33778, 33779, 33780, 33781, 33783, 33786, 33787, 33788, 33789)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1507,12,-100.18043516,25.61523603
"798","0834","1903100450834","19","031","0045","2945",2.44698205548059,23.2993197279928,23.4982332158078,1.66551006247402,6.19946091667351,0.134952766375522,5.42005420068655,2.84938941674754,48.5013623977475,4.9113233289539,31,"Monterrey",-0.654460890048361,"Low","742","30582",0,-0.137,-0.137,"c(33763, 33764, 33766, 33767, 33769, 33770, 33771, 33772, 33773, 33774, 33776, 33777, 33778, 33779, 33780, 33781, 33783, 33786, 33787, 33788, 33789)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,92,-100.1815381,25.61844556
"799","1226","1903100451226","19","031","0045","1959",2.98013245021456,27.415553809954,16.0538581043577,2.17821782190892,0.354609929093145,0,0.530973451582312,0.530973451582312,41.5630550622532,4.99108734392204,31,"Monterrey",-0.777245023624013,"Low","923","33019",0,-0.137,-0.137,"c(33763, 33764, 33766, 33767, 33770, 33771, 33772, 33773, 33774, 33776, 33777, 33778, 33779, 33780, 33783, 33786, 33787, 33788, 33789, 33793, 33794)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1331,161,-100.17052836,25.61559675
"800","0092","1903100450092","19","031","0045","4983",1.65680473370572,35.2991452991635,26.9011793410275,1.98815566860328,2.85969615726804,0.446428571428572,10.2425876009272,1.61001788896076,43.2529043786791,3.57462019658505,31,"Monterrey",-0.600778248164333,"Medium","678","29543",0,-0.137,-0.137,"c(33459, 33476, 33477, 33530, 33534, 33540, 33541, 33765, 33766, 33767, 33768, 33769, 33770, 33774, 33776, 33779, 33781, 33782, 33784, 33785, 33788)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,173,-100.18076093,25.63296945
"801","0641","1903100450641","19","031","0045","1631",1.65876777273176,17.5847457629198,19.8884758361755,5.55555555543703,0,0,1.22249388728931,0.242130750361249,36.6504854370744,1.94174757293463,31,"Monterrey",-0.783145552925905,"Low","937","33146",0,0.547,0.547,"c(33429, 33430, 33459, 33477, 33530, 33534, 33540, 33541, 33551, 33765, 33766, 33768, 33769, 33774, 33775, 33776, 33781, 33782, 33784, 33785, 33788)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,80,-100.17756068,25.63886367
